6457,紘康
712365,大江凱基02購02
712870,前鼎群益01購01
714905,台燿群益04購01
715331,合晶元大05購01
715607,穩懋凱基06購01
712110,譜瑞凱基01購02
73337P,大學光群益02售01
715218,緯軟兆豐05購01
715875,倉和元大05購03
6241,易通展
713084,穩懋凱基01購03
713516,譜瑞統一05購01
3713,新晶投控
6264,富裔
713599,萬潤元大02購01
714080,力致凱基05購01
714794,環球晶凱基04購01
715876,群聯元大05購06
716713,精材元大06購06
716756,佳邦凱基08購01
713021,鈊象元大01購09
713026,宜特群益01購01
715387,倉和國票06購01
716806,譜瑞國票07購01
716813,群聯凱基06購02
713174,宜鼎群益03購01
713707,神盾永豐02購03
714005,緯軟元大03購01
73311P,穩懋富邦01售03
712527,展旺元大01購01
716712,博智元大06購01
73473P,宏捷科凱基02售01
9960,邁達康
715236,旺矽凱基06購01
716624,雙美永豐06購01
714926,雙鴻國票05購02
715289,廣運統一06購03
3522,御頂
8038,長園科
712180,倉和元大9C購03
713771,弘塑元大04購01
73454P,神盾永豐02售02
712795,原相兆豐03購01
715298,泰博元富04購01
73739P,雙鴻凱基06售03
712445,金居國票02購01
73362P,精測群益01售08
73366P,精測元大01售06
5508,永信建
712532,豪展元大01購02
714281,中美晶元大03購03
716974,鴻碩凱基08購01
713114,昇佳電元大02購01
714110,神盾國票03購01
716027,元太凱基05購02
2641,正德
3171,新洲
713558,精材康和02購01
715322,精測凱基04購02
715456,長科*元富05購01
716191,智擎元富08購01
716569,旺矽群益06購01
3339,泰谷
3580,友威科
713753,鈊象永豐02購01
713839,雙鴻第一02購01
716458,金可永豐06購01
716949,家登康和06購01
711550,鈊象國泰02購01
712010,原相兆豐01購02
6512,啟發電
8933,愛地雅
711888,信驊國票01購01
711911,原相兆豐01購01
712336,穩懋元大9C購15
712139,璟德元富9C購02
3202,樺晟
712755,美琪瑪永豐01購02
6147,頎邦
715561,豪展永豐05購02
4542,科嶠
8935,邦泰
712369,力旺統一02購01
714563,信驊國票04購01
716045,神盾國票06購03
716231,胡連元大05購02
713734,波若威國票03購01
73725P,群聯群益06售03
712815,閎康凱基01購01
711540,直得國票9C購01
713626,昇佳電群益03購01
716427,海韻電凱基08購01
73520P,鈊象國票04售01
711301,博智元大9C購01
711357,世界群益9C購02
6274,台燿
713333,原相群益03購01
714037,宏捷科群益05購01
715701,力致群益05購01
716323,中美晶康和06購01
3086,華義
713675,合晶統一04購01
714085,力致群益04購01
712566,久元凱基03購01
715772,群聯元大05購04
714146,泰博凱基03購01
714682,宏捷科凱基06購01
712342,弘塑永豐9C購01
713443,原相凱基02購04
711438,久元凱基9C購01
73506P,宣德元大03售07
714061,力致永豐03購01
710762,穩懋中信9C購01
712301,智擎永豐9C購02
00880B,第一金電信債15+
73662P,鈊象兆豐05售02
00751B,元大AAA至A公司債
716907,家登統一08購01
714685,網家統一06購01
714958,群聯麥證04購01
715330,精材富邦07購01
716189,博智元富0B購01
716763,元太國票07購03
713429,萬潤國票03購01
713497,欣銓永豐02購01
714522,海韻電中信03購01
715753,迅得群益05購02
73616P,穩懋凱基04售03
712953,精測元大01購08
716454,中美晶永豐06購02
73654P,精材統一05售04
5902,德記
712119,環球晶元大9C購12
4767,誠泰科技
6762,達亞
712595,精測元大02購01
715160,網家統一06購03
712788,美琪瑪康和01購01
713464,六角永豐02購01
712474,海韻電群益01購01
714407,M31凱基03購02
73479P,聯亞元大02售01
713789,創惟凱基03購02
714544,欣銓凱基03購01
6109,亞元
6126,信音
714188,宏捷科國票04購01
3512,皇龍
8932,宏大
715028,廣錠國票05購02
73674P,神盾元富05售03
713376,倉和永豐01購02
712101,邦特凱基9C購01
714307,健喬永豐03購01
715352,森鉅群益05購01
711727,威剛兆豐01購01
711985,原相元大02購02
713981,昇佳電國泰03購02
716356,胡連富邦06購01
00722B,群益15年IG電信債
711545,晟德兆豐9C購01
712957,神盾群益01購06
714224,弘塑元大05購02
714042,群聯群益03購01
715490,泰博群益05購01
716034,創惟統一07購01
716112,鈊象統一07購01
3085,新零售
6418,詠昇
714326,統新國票04購03
73777P,晟德群益07售02
713537,閎康元大02購01
715993,高技永豐05購01
73222P,雙美國票9C售01
5206,坤悅
6161,捷波
715943,統新元富0B購01
716185,聚和凱基05購02
716327,環球晶國泰08購01
716657,合晶凱基06購04
8107,大億金茂
713706,中菲行永豐02購02
715177,環球晶凱基05購02
714210,德微凱基03購01
714653,晟德元大03購02
715200,璟德元大04購02
712476,環球晶群益01購05
713922,精測元富08購01
714584,兆利元大03購03
712738,杰力永豐01購02
713009,M31元大01購07
715213,雍智元富0A購02
712051,元太國票01購01
712229,譜瑞凱基9C購03
3372,典範
714502,廣明元大03購02
716690,廣明永豐06購01
712662,僑威凱基01購01
713521,欣銓凱基02購01
4905,台聯電
712739,前鼎永豐01購03
715105,環球晶群益04購02
5202,力新
716202,中美晶國票06購01
73748P,昇佳電統一06售02
713172,弘塑群益01購02
714708,加高凱基05購01
713538,順達元大02購02
715477,穩懋元大07購01
73316P,精測群益9C售01
3144,新揚科
712642,博智元大01購02
6248,沛波
716830,佳邦凱基08購02
713657,環球晶群益02購02
715624,精材國票08購01
714273,緯軟統一03購01
73774P,家登統一07售01
713140,大學光元大01購07
714348,威剛元富07購02
715241,宏捷科麥證04購01
712490,高技凱基01購01
714664,倉和國泰05購02
715066,大田統一06購01
715911,元太元大05購02
716309,雙鴻永豐06購01
73420P,力旺元富04售01
713594,弘塑元大02購03
713786,原相國泰03購02
713602,中菲行永豐02購01
714125,力致元大03購04
715356,元太統一07購01
716541,茂達凱基06購01
711869,原相永豐01購01
712897,博智永豐01購02
4924,欣厚-KY
73331P,雙鴻永豐01售01
712366,博智凱基02購01
716932,雍智群益07購01
712647,穩懋元大01購04
715249,旺矽國泰06購01
715649,昇佳電群益06購01
713872,宣德中信03購01
716401,鈊象元大06購01
5364,力麗店
6680,鑫創電子
714501,倉和元大04購02
715053,台燿富邦06購01
715619,穩懋兆豐06購01
716288,泰博凱基06購01
716722,力旺群益06購03
713147,南光元富01購01
713490,欣銓元大02購01
73356P,鈊象群益01售06
3141,晶宏
8067,志旭
713374,鈺太元富07購01
716077,原相元大06購02
713212,桂盟元大01購02
714214,精材統一03購05
714902,雙鴻元大06購02
716779,優群元大07購01
713160,鈺太群益02購03
713334,原相群益03購02
715314,昇佳電兆豐05購02
715909,合一群益05購02
713957,宣德中信04購01
714998,原相國票05購01
715710,新麥國票06購01
712210,譜瑞國泰02購01
713274,創惟元大01購02
714786,兆利元富07購01
715120,鈊象兆豐04購03
713086,神盾元富02購01
6140,訊達
713814,碩禾凱基03購01
712985,六角國票01購01
713884,原相凱基02購06
715450,原相麥證05購01
711386,神盾元富9C購01
716168,原相元大05購05
713032,譜瑞元富01購01
714657,昇佳電國票04購02
711542,環球晶國票9C購03
712265,穩懋統一9C購09
715198,雍智元大06購01
716868,晶焱元富06購01
714332,弘塑元富09購01
715504,曜越元大06購01
716131,原相凱基05購05
713859,創惟元大02購02
715366,廣運國泰07購01
716305,環球晶中信06購02
716872,合一永豐06購03
2754,亞洲藏壽司
714342,頎邦元大03購01
714268,創惟國票04購01
716619,弘塑永豐06購02
716809,均豪凱基06購02
73625P,宏捷科元大04售03
5345,天揚
6194,育富
713888,宣德統一03購03
716142,中美晶中信09購01
73550P,譜瑞元富05售02
711757,精華國票01購01
3631,晟楠
714851,大江凱基04購01
715362,森鉅國票06購01
712860,良維康和01購01
715646,立端群益05購01
00791B,FH美元信用債1-5Y
716845,鈺太國票07購01
715647,旺矽群益05購03
713176,美琪瑪群益01購02
715682,弘塑凱基05購03
714038,昇佳電群益03購02
713427,精材元富01購01
713840,大宇資永豐02購02
714004,僑威元大03購02
712442,宏捷科國票02購01
712517,神盾兆豐02購01
73304P,倉和元大9C售04
711800,邦特凱基01購01
4528,江興鍛
712981,精材統一05購02
716616,合晶中信06購01
713394,寶雅凱基01購01
713612,雙鴻兆豐03購02
714261,緯軟元大03購03
714434,神盾凱基03購03
716097,精材元富05購04
713868,宣德統一04購03
716395,旺矽元大06購03
8299,群聯
713545,雙鴻統一04購01
716019,M31群益05購01
716449,璟德元大06購01
712709,宏捷科國泰03購01
714814,聚和元富06購01
715549,合一統一07購02
711245,大江兆豐9C購01
712217,信驊群益01購01
716538,東碩凱基06購01
713784,波若威國票03購02
714367,僑威統一05購01
715017,昇佳電群益04購01
712699,系微元大01購02
714842,博智永豐04購01
4192,杏國
714813,倉和元富0A購01
716179,穩懋元大05購12
73516P,中美晶元大03售02
73600P,環球晶國票04售02
00796B,中信中國債7-10
1336,台翰
716766,健亞國票07購01
716934,晟德群益07購01
73313P,鈊象元大9C售12
713057,穩懋富邦03購02
714122,雙鴻元富09購01
73357P,宣德永豐01售01
8087,華鎂鑫
711589,瓦城群益01購01
4131,晶宇
715079,雍智凱基06購01
715825,力致國票06購01
716151,台半永豐05購02
716161,雍智富邦07購01
73491P,優群元大03售02
714283,聯亞元大03購01
714608,晟德國票03購01
714975,晟德兆豐05購01
715064,泰博兆豐05購01
713318,統新統一01購02
713908,倉和群益03購01
715968,神盾凱基06購01
73513P,泰博元富09售03
712721,弘塑凱基03購01
714428,熱映國票04購01
712802,昇佳電元大01購03
714890,迅得元富0A購01
714680,元太群益03購01
714874,台燿元大04購02
713253,創惟永豐01購01
714087,中菲行群益04購02
713671,宏捷科麥證02購01
713802,優群永豐02購02
714225,杰力元大03購01
711699,大江統一01購02
